村里,姓名,年齡,COUNTY_ID,TOWN_ID,VILLAGE_ID,OBJECT_ID
彰化縣溪湖鎮光華里,黃嘉樑,42,10007,10007110,004,7081
彰化縣溪湖鎮湖東里,洪錫松,53,10007,10007110,018,7070
彰化縣溪湖鎮中山里,楊平國,48,10007,10007110,014,6962
彰化縣溪湖鎮西溪里,洪秀鳳,57,10007,10007110,017,6983
彰化縣溪湖鎮中竹里,黃柏勳,53,10007,10007110,015,7074
彰化縣溪湖鎮東寮里,巫智成,60,10007,10007110,005,7049
彰化縣溪湖鎮西寮里,洪金行,50,10007,10007110,006,7037
彰化縣溪湖鎮大突里,鄭復源,68,10007,10007110,007,6998
彰化縣溪湖鎮北勢里,楊添發,60,10007,10007110,008,7111
彰化縣溪湖鎮汴頭里,楊登棠,53,10007,10007110,009,7104
彰化縣溪湖鎮大竹里,陳高昭,72,10007,10007110,010,6982
彰化縣溪湖鎮湖西里,楊明瞭,57,10007,10007110,011,7080
彰化縣溪湖鎮田中里,楊坤池,57,10007,10007110,012,7077
彰化縣溪湖鎮河東里,楊永吉,65,10007,10007110,013,7112
彰化縣溪湖鎮頂庄里,黃劉彩梅,60,10007,10007110,019,7013
彰化縣溪湖鎮忠覺里,陳福田,70,10007,10007110,020,7030
彰化縣溪湖鎮湳底里,陳嘉慶,45,10007,10007110,021,6966
彰化縣溪湖鎮大庭里,許天寶,59,10007,10007110,022,7016
彰化縣溪湖鎮媽厝里,陳坤煇,62,10007,10007110,023,7094
彰化縣溪湖鎮番婆里,謝鴻模,38,10007,10007110,025,7068
彰化縣溪湖鎮西勢里,蔡尚禮,58,10007,10007110,024,7105
彰化縣溪湖鎮東溪里,陳添富,37,10007,10007110,016,7066
彰化縣埔鹽鄉埔鹽村,施瑞權,67,10007,10007140,001,7062
彰化縣埔鹽鄉埔南村,陳重勳,60,10007,10007140,002,6562
彰化縣埔鹽鄉廍子村,施來平,68,10007,10007140,003,6616
彰化縣埔鹽鄉出水村,陳秋城,62,10007,10007140,004,6565
彰化縣埔鹽鄉南港村,林啟崇,54,10007,10007140,005,6561
彰化縣埔鹽鄉打廉村,陳守禮,60,10007,10007140,006,7038
彰化縣埔鹽鄉豐澤村,石新聞,80,10007,10007140,007,7035
彰化縣埔鹽鄉崑崙村,蔡志錦,57,10007,10007140,008,7006
彰化縣埔鹽鄉角樹村,楊源豊,64,10007,10007140,009,7007
彰化縣埔鹽鄉瓦磘村,施錫銘,60,10007,10007140,010,6614
彰化縣埔鹽鄉好修村,施永欽,54,10007,10007140,011,6598
彰化縣埔鹽鄉西湖村,陳勝國,53,10007,10007140,012,6618
彰化縣埔鹽鄉大有村,李廣瑾,61,10007,10007140,013,6660
彰化縣埔鹽鄉新興村,康炳旺,63,10007,10007140,014,6635
彰化縣埔鹽鄉永平村,施永玉,57,10007,10007140,015,6633
彰化縣埔鹽鄉永樂村,黃福安,68,10007,10007140,016,7047
彰化縣埔鹽鄉石埤村,施燈源,49,10007,10007140,017,6603
彰化縣埔鹽鄉天盛村,施讚興,72,10007,10007140,018,6550
彰化縣埔鹽鄉太平村,柯蕃翰,62,10007,10007140,019,6552
彰化縣埔鹽鄉新水村,王志民,47,10007,10007140,020,6557
彰化縣埔鹽鄉三省村,施永滄,70,10007,10007140,021,6620
彰化縣埔鹽鄉南新村,施正賀,59,10007,10007140,022,6558
彰化縣埔心鄉東門村,陳有在,57,10007,10007150,001,7015
彰化縣埔心鄉埔心村,許杏雨,37,10007,10007150,002,7065
彰化縣埔心鄉義民村,江易生,55,10007,10007150,003,7114
彰化縣埔心鄉油車村,吳輝欽,63,10007,10007150,004,7086
彰化縣埔心鄉瓦北村,張永忠,75,10007,10007150,005,7052
彰化縣埔心鄉瓦中村,張春,72,10007,10007150,006,7090
彰化縣埔心鄉瓦南村,張玉政,73,10007,10007150,007,7029
彰化縣埔心鄉經口村,張尊勝,49,10007,10007150,009,7028
彰化縣埔心鄉太平村,張祥作,60,10007,10007150,008,7108
彰化縣埔心鄉大華村,吳啟誠,55,10007,10007150,010,7069
彰化縣埔心鄉仁里村,詹金煌,78,10007,10007150,011,7109
彰化縣埔心鄉舊舘村,黃正雄,72,10007,10007150,012,7040
彰化縣埔心鄉南舘村,蔡宗献,64,10007,10007150,013,6967
彰化縣埔心鄉新舘村,羅結,75,10007,10007150,014,7084
彰化縣埔心鄉芎蕉村,許森林,43,10007,10007150,016,6943
彰化縣埔心鄉羅厝村,邱類思,55,10007,10007150,015,7095
彰化縣埔心鄉梧鳳村,黃伯旭,75,10007,10007150,018,7100
彰化縣埔心鄉二重村,黃慶元,79,10007,10007150,017,6980
彰化縣埔心鄉埤霞村,林櫶良,35,10007,10007150,019,7072
彰化縣埔心鄉埤脚村,黃輝要,54,10007,10007150,020,7050
彰化縣田中鎮香山里,周嬋娟,51,10007,10007120,001,6789
彰化縣田中鎮碧峰里,張燕飛,72,10007,10007120,002,6850
彰化縣田中鎮東源里,黃振順,55,10007,10007120,003,6871
彰化縣田中鎮復興里,游文義,60,10007,10007120,004,6779
彰化縣田中鎮平和里,陳深渊,70,10007,10007120,005,6816
彰化縣田中鎮頂潭里,蕭萬福,68,10007,10007120,006,6780
彰化縣田中鎮新庄里,陳美認,63,10007,10007120,014,6819
彰化縣田中鎮中潭里,賴樹欉,56,10007,10007120,007,6781
彰化縣田中鎮龍潭里,蕭光志,50,10007,10007120,008,6925
彰化縣田中鎮北路里,陳敏,65,10007,10007120,009,6861
彰化縣田中鎮西路里,許文炳,66,10007,10007120,010,6869
彰化縣田中鎮東路里,簡雲龍,64,10007,10007120,011,6889
彰化縣田中鎮南路里,許義東,54,10007,10007120,012,6849
彰化縣田中鎮中路里,蔡碧玲,54,10007,10007120,013,6900
彰化縣田中鎮梅州里,蘇正杉,63,10007,10007120,019,6818
彰化縣田中鎮三安里,卓建璋,48,10007,10007120,015,6811
彰化縣田中鎮大崙里,張耀南,70,10007,10007120,016,6827
彰化縣田中鎮沙崙里,陳寶珍,54,10007,10007120,017,6929
彰化縣田中鎮新民里,何在鎣,56,10007,10007120,018,6927
彰化縣田中鎮三民里,鄭金賜,53,10007,10007120,020,6782
彰化縣田中鎮三光里,林茂凱,49,10007,10007120,021,6922
彰化縣田中鎮大社里,陳建市,74,10007,10007120,022,6791
彰化縣社頭鄉社頭村,陳樹薏,67,10007,10007170,001,6843
彰化縣社頭鄉廣興村,劉明進,52,10007,10007170,004,6865
彰化縣社頭鄉東興村,蕭武雄,46,10007,10007170,002,6960
彰化縣社頭鄉松竹村,劉福樹,59,10007,10007170,022,6992
彰化縣社頭鄉舊社村,蕭耀卿,59,10007,10007170,019,6897
彰化縣社頭鄉廣福村,蕭建元,43,10007,10007170,005,6990
彰化縣社頭鄉橋頭村,劉榮宗,55,10007,10007170,008,7058
彰化縣社頭鄉新厝村,劉培謙,59,10007,10007170,014,6953
彰化縣社頭鄉張厝村,蕭成金,66,10007,10007170,017,6857
彰化縣社頭鄉湳底村,謝勝文,52,10007,10007170,011,6976
彰化縣社頭鄉仁雅村,陳圓,59,10007,10007170,007,6933
彰化縣社頭鄉里仁村,蕭錦時,56,10007,10007170,016,6882
彰化縣社頭鄉美雅村,蕭宗仁,73,10007,10007170,013,6859
彰化縣社頭鄉崙雅村,蔡正雄,73,10007,10007170,010,6807
彰化縣社頭鄉清水村,康正習,63,10007,10007170,023,6935
彰化縣社頭鄉山湖村,劉秀蘭,56,10007,10007170,003,6961
彰化縣社頭鄉埤斗村,紀勝英,61,10007,10007170,020,6881
彰化縣社頭鄉仁和村,蕭樹枝,76,10007,10007170,009,6991
彰化縣社頭鄉平和村,蕭成洽,63,10007,10007170,015,6941
彰化縣社頭鄉協和村,劉聰波,59,10007,10007170,024,6954
彰化縣社頭鄉泰安村,蕭茂松,70,10007,10007170,012,6916
彰化縣社頭鄉朝興村,蕭家鏞,60,10007,10007170,006,6844
彰化縣社頭鄉龍井村,蕭文鎮,58,10007,10007170,018,6973
彰化縣社頭鄉湳雅村,張傳亨,60,10007,10007170,021,7019
彰化縣二水鄉復興村,林玉燕,58,10007,10007180,016,6822
彰化縣二水鄉十五村,謝己清,69,10007,10007180,017,6824
彰化縣二水鄉合和村,董增旗,79,10007,10007180,001,6826
彰化縣二水鄉上豐村,李新富,56,10007,10007180,002,6839
彰化縣二水鄉過圳村,羅森澤,38,10007,10007180,003,6876
彰化縣二水鄉五伯村,陳大森,72,10007,10007180,004,6892
彰化縣二水鄉文化村,陳建宏,37,10007,10007180,006,6904
彰化縣二水鄉光化村,孔炳煌,66,10007,10007180,005,6903
彰化縣二水鄉聖化村,陳春仁,66,10007,10007180,008,6914
彰化縣二水鄉二水村,楊景林,63,10007,10007180,007,6912
彰化縣二水鄉惠民村,黃國松,51,10007,10007180,010,6890
彰化縣二水鄉裕民村,許美月,60,10007,10007180,009,6854
彰化縣二水鄉大園村,陳建仁,59,10007,10007180,011,6902
彰化縣二水鄉修仁村,黃恆應,38,10007,10007180,012,6855
彰化縣二水鄉合興村,黃裕賢,42,10007,10007180,013,6862
彰化縣二水鄉源泉村,張鈞雲,38,10007,10007180,014,6913
彰化縣二水鄉倡和村,鄭慶松,55,10007,10007180,015,6891
彰化縣北斗鎮中寮里,顏旭信,66,10007,10007190,012,6792
彰化縣北斗鎮大道里,許明圖,74,10007,10007190,013,6880
彰化縣北斗鎮西德里,黃志忠,49,10007,10007190,010,6800
彰化縣北斗鎮西安里,林義平,49,10007,10007190,011,6938
彰化縣北斗鎮光復里,陳國禎,52,10007,10007190,001,6817
彰化縣北斗鎮新政里,楊明儒,58,10007,10007190,002,6936
彰化縣北斗鎮重慶里,陳肇基,62,10007,10007190,003,6778
彰化縣北斗鎮五權里,林仲三,64,10007,10007190,004,6777
彰化縣北斗鎮七星里,易主義,68,10007,10007190,005,6803
彰化縣北斗鎮居仁里,林正隆,70,10007,10007190,006,6939
彰化縣北斗鎮東光里,呂學銘,62,10007,10007190,007,6799
彰化縣北斗鎮文昌里,田秋水,65,10007,10007190,008,6885
彰化縣北斗鎮中和里,李宏裕,54,10007,10007190,009,6926
彰化縣北斗鎮新生里,徐明賢,56,10007,10007190,014,6797
彰化縣北斗鎮大新里,施秀香,46,10007,10007190,015,6796
彰化縣溪州鄉溪厝村,呂永富,63,10007,10007260,001,6813
彰化縣溪州鄉坑厝村,鄭萬長,63,10007,10007260,005,6834
彰化縣溪州鄉瓦厝村,顏進宜,56,10007,10007260,008,6810
彰化縣溪州鄉溪州村,林達郎,73,10007,10007260,011,6814
彰化縣溪州鄉尾厝村,劉清棚,64,10007,10007260,014,6795
彰化縣溪州鄉東州村,劉萬全,64,10007,10007260,017,6835
彰化縣溪州鄉舊眉村,劉永瑞,64,10007,10007260,002,6851
彰化縣溪州鄉圳寮村,呂理春,64,10007,10007260,006,6772
彰化縣溪州鄉西畔村,鄭錫坤,61,10007,10007260,009,6787
彰化縣溪州鄉柑園村,宋金堆,61,10007,10007260,003,6863
彰化縣溪州鄉成功村,林勝信,70,10007,10007260,012,6823
彰化縣溪州鄉大庄村,董美龍,56,10007,10007260,015,6825
彰化縣溪州鄉榮光村,屈明清,43,10007,10007260,018,6840
彰化縣溪州鄉潮洋村,孫樹生,56,10007,10007260,007,6875
彰化縣溪州鄉張厝村,呂昭明,50,10007,10007260,010,6874
彰化縣溪州鄉菜公村,鄭祥行,64,10007,10007260,013,6873
彰化縣溪州鄉三條村,廖錦順,75,10007,10007260,019,6838
彰化縣溪州鄉三圳村,李來順,60,10007,10007260,016,6837
彰化縣溪州鄉水尾村,蔡華南,61,10007,10007260,004,6836
彰化縣田尾鄉田尾村,林振杉,61,10007,10007210,001,6906
彰化縣田尾鄉溪畔村,陳錦津,49,10007,10007210,012,6877
彰化縣田尾鄉打簾村,邱垂麟,54,10007,10007210,013,6830
彰化縣田尾鄉正義村,許燈清,75,10007,10007210,020,6932
彰化縣田尾鄉北曾村,鄭銅欣,77,10007,10007210,011,6978
彰化縣田尾鄉南曾村,方碧岩,59,10007,10007210,010,6793
彰化縣田尾鄉饒平村,陳君栓,65,10007,10007210,003,6794
彰化縣田尾鄉豐田村,陳世賓,55,10007,10007210,002,6856
彰化縣田尾鄉仁里村,洪元振,76,10007,10007210,017,6829
彰化縣田尾鄉新厝村,詹德順,64,10007,10007210,018,6905
彰化縣田尾鄉溪頂村,謝進雄,74,10007,10007210,019,6896
彰化縣田尾鄉柳鳳村,周增輝,73,10007,10007210,014,6993
彰化縣田尾鄉陸豐村,邱河源,64,10007,10007210,015,6915
彰化縣田尾鄉海豐村,吳清光,71,10007,10007210,016,7059
彰化縣田尾鄉睦宜村,陳俊達,59,10007,10007210,004,6883
彰化縣田尾鄉新生村,詹前發,68,10007,10007210,009,6775
彰化縣田尾鄉北鎮村,徐燕在,59,10007,10007210,007,6878
彰化縣田尾鄉南鎮村,范添丁,77,10007,10007210,008,6776
彰化縣田尾鄉福田村,陳英輝,81,10007,10007210,005,6846
彰化縣田尾鄉新興村,李秋東,66,10007,10007210,006,6958
彰化縣埤頭鄉和豐村,許阿等,56,10007,10007220,001,6959
彰化縣埤頭鄉興農村,吳燕喜,48,10007,10007220,002,6988
彰化縣埤頭鄉埤頭村,黃丁元,64,10007,10007220,003,6895
彰化縣埤頭鄉豐崙村,呂明宗,68,10007,10007220,004,7021
彰化縣埤頭鄉崙子村,黃士晃,44,10007,10007220,005,6864
彰化縣埤頭鄉永豐村,蘇主勲,52,10007,10007220,006,6957
彰化縣埤頭鄉合興村,劉信呈,51,10007,10007220,007,6931
彰化縣埤頭鄉平原村,林居旺,83,10007,10007220,008,6847
彰化縣埤頭鄉崙腳村,劉秀蘭,69,10007,10007220,009,6884
彰化縣埤頭鄉元埔村,陳金意,71,10007,10007220,010,6831
彰化縣埤頭鄉芙朝村,黃永昌,51,10007,10007220,011,6815
彰化縣埤頭鄉新庄村,吳春田,56,10007,10007220,012,6852
彰化縣埤頭鄉陸嘉村,江阿嬌,63,10007,10007220,013,6860
彰化縣埤頭鄉竹圍村,李旭東,58,10007,10007220,014,6899
彰化縣埤頭鄉中和村,陳玉蘭,53,10007,10007220,015,6770
彰化縣埤頭鄉庄內村,張振作,69,10007,10007220,016,6812
彰化縣埤頭鄉大湖村,邱木生,63,10007,10007220,017,6783
彰化縣二林鎮豐田里,洪永岸,44,10007,10007200,012,6907
彰化縣二林鎮東和里,洪分,67,10007,10007200,001,6893
彰化縣二林鎮南光里,陳啟輝,64,10007,10007200,002,6910
彰化縣二林鎮西平里,蘇國雄,72,10007,10007200,003,6977
彰化縣二林鎮北平里,陳光輝,59,10007,10007200,004,6974
彰化縣二林鎮中西里,洪正男,63,10007,10007200,005,6909
彰化縣二林鎮廣興里,詹金水,46,10007,10007200,006,6832
彰化縣二林鎮香田里,黃松園,64,10007,10007200,007,6858
彰化縣二林鎮外竹里,謝素絹,62,10007,10007200,008,6911
彰化縣二林鎮興華里,洪義當,65,10007,10007200,009,6934
彰化縣二林鎮東興里,李東義,61,10007,10007200,010,6920
彰化縣二林鎮後厝里,陳美智,52,10007,10007200,011,6866
彰化縣二林鎮頂厝里,洪旭照,65,10007,10007200,013,7014
彰化縣二林鎮趙甲里,陳寬進,62,10007,10007200,014,7115
彰化縣二林鎮振興里,洪定,75,10007,10007200,015,6619
彰化縣二林鎮萬興里,謝萬全,72,10007,10007200,016,6945
彰化縣二林鎮永興里,陳水源,66,10007,10007200,017,7089
彰化縣二林鎮西庄里,洪漢中,58,10007,10007200,018,6602
彰化縣二林鎮梅芳里,吳坤哲,66,10007,10007200,019,6965
彰化縣二林鎮華崙里,陳錫慶,58,10007,10007200,020,6984
彰化縣二林鎮萬合里,陳金炉,62,10007,10007200,022,7085
彰化縣二林鎮東勢里,葉見智,62,10007,10007200,021,6956
彰化縣二林鎮大永里,莊德雄,73,10007,10007200,023,7060
彰化縣二林鎮原斗里,莊忠義,51,10007,10007200,024,6979
彰化縣二林鎮西斗里,洪證欽,40,10007,10007200,025,6841
彰化縣二林鎮東華里,陳裕隆,50,10007,10007200,026,6774
彰化縣二林鎮復豐里,曾進賜,54,10007,10007200,027,6773
彰化縣芳苑鄉芳苑村,洪冬,85,10007,10007230,001,6950
彰化縣芳苑鄉芳中村,陳忠男,44,10007,10007230,002,7107
彰化縣芳苑鄉仁愛村,洪豪澤,43,10007,10007230,003,7057
彰化縣芳苑鄉信義村,洪承湟,51,10007,10007230,004,6952
彰化縣芳苑鄉後寮村,洪慶豐,40,10007,10007230,005,7044
彰化縣芳苑鄉三合村,陳宗壁,62,10007,10007230,006,7003
彰化縣芳苑鄉永興村,鐘明堂,58,10007,10007230,007,6996
彰化縣芳苑鄉新街村,洪明永,63,10007,10007230,014,7034
彰化縣芳苑鄉路上村,謝龍住,55,10007,10007230,009,6894
彰化縣芳苑鄉路平村,謝秋臨,62,10007,10007230,010,6879
彰化縣芳苑鄉三成村,劉建明,50,10007,10007230,011,6808
彰化縣芳苑鄉福榮村,謝任貴,77,10007,10007230,012,6921
彰化縣芳苑鄉頂廍村,洪賜正,55,10007,10007230,013,7004
彰化縣芳苑鄉王功村,黃丁禮,60,10007,10007230,015,6551
彰化縣芳苑鄉博愛村,林混溢,79,10007,10007230,016,7010
彰化縣芳苑鄉和平村,林進財,56,10007,10007230,017,6964
彰化縣芳苑鄉興仁村,林家裕,59,10007,10007230,019,7041
彰化縣芳苑鄉民生村,林順龍,71,10007,10007230,018,6944
彰化縣芳苑鄉新寶村,黃琪順,62,10007,10007230,020,6601
彰化縣芳苑鄉五俊村,洪應當,63,10007,10007230,008,7097
彰化縣芳苑鄉草湖村,杜來旺,66,10007,10007230,021,6946
彰化縣芳苑鄉建平村,洪文忠,76,10007,10007230,023,7071
彰化縣芳苑鄉崙腳村,陳本地,70,10007,10007230,024,7027
彰化縣芳苑鄉文津村,洪秋林,61,10007,10007230,022,7091
彰化縣芳苑鄉新生村,陳昆東,57,10007,10007230,025,6553
彰化縣芳苑鄉漢寶村,鄭榮坤,66,10007,10007230,026,6764
彰化縣大城鄉山腳村,蕭麗英,48,10007,10007240,007,6785
彰化縣大城鄉潭墘村,劉辛川,67,10007,10007240,001,6901
彰化縣大城鄉大城村,吳深泉,74,10007,10007240,005,6801
彰化縣大城鄉東城村,王介男,53,10007,10007240,003,6888
彰化縣大城鄉西城村,林昭平,71,10007,10007240,004,6809
彰化縣大城鄉上山村,顏榮賢,48,10007,10007240,002,6924
彰化縣大城鄉永和村,康忠義,48,10007,10007240,008,6870
彰化縣大城鄉公館村,王祺會,76,10007,10007240,010,6898
彰化縣大城鄉豐美村,張健男,70,10007,10007240,014,6790
彰化縣大城鄉三豐村,洪朝陽,85,10007,10007240,015,6940
彰化縣大城鄉菜寮村,許丁財,68,10007,10007240,006,6937
彰化縣大城鄉東港村,陳永沛,72,10007,10007240,012,6784
彰化縣大城鄉西港村,陳文棍,63,10007,10007240,013,6868
彰化縣大城鄉頂庄村,許仁寶,49,10007,10007240,009,6848
彰化縣大城鄉臺西村,許讓出,55,10007,10007240,011,6886
彰化縣竹塘鄉竹元村,江瑞棟,65,10007,10007250,001,6802
彰化縣竹塘鄉竹塘村,曾煥華,74,10007,10007250,002,6853
彰化縣竹塘鄉小西村,林永富,44,10007,10007250,003,6833
彰化縣竹塘鄉民靖村,莊瑞林,53,10007,10007250,004,6867
彰化縣竹塘鄉五庄村,洪順天,54,10007,10007250,005,6923
彰化縣竹塘鄉樹腳村,林清凉,60,10007,10007250,006,6820
彰化縣竹塘鄉田頭村,曾煇山,64,10007,10007250,007,6821
彰化縣竹塘鄉新廣村,詹建庭,78,10007,10007250,008,6771
彰化縣竹塘鄉溪墘村,黃豊元,42,10007,10007250,009,6788
彰化縣竹塘鄉竹林村,詹清風,62,10007,10007250,010,6798
彰化縣竹塘鄉土庫村,王良茂,61,10007,10007250,011,6928
彰化縣竹塘鄉內新村,陳勝眾,58,10007,10007250,012,6786
彰化縣竹塘鄉長安村,詹世昌,50,10007,10007250,013,6887
彰化縣竹塘鄉永安村,詹昭燿,66,10007,10007250,014,6872
南投縣南投市龍泉里,鄭木桂,83,10008,10008010,001,7296
南投縣南投市康壽里,林華騰,64,10008,10008010,002,7284
南投縣南投市三民里,蕭承倉,53,10008,10008010,003,7324
南投縣南投市仁和里,李秋香,57,10008,10008010,004,7328
南投縣南投市南投里,劉同源,59,10008,10008010,005,7270
南投縣南投市彰仁里,張毓真,55,10008,10008010,006,7289
南投縣南投市崇文里,簡汝浜,65,10008,10008010,007,7283
南投縣南投市三興里,賴元周,55,10008,10008010,015,7326
南投縣南投市三和里,吳志鵬,53,10008,10008010,016,7325
南投縣南投市嘉興里,張漢其,59,10008,10008010,017,7288
南投縣南投市嘉和里,林聰輝,56,10008,10008010,018,7287
南投縣南投市平和里,謝清輝,64,10008,10008010,012,7262
南投縣南投市振興里,蕭金福,63,10008,10008010,013,7282
南投縣南投市千秋里,陳建昌,47,10008,10008010,014,7327
南投縣南投市軍功里,曾中順,62,10008,10008010,010,7281
南投縣南投市東山里,曾文聰,55,10008,10008010,011,7269
南投縣南投市營南里,蔡育民,58,10008,10008010,028,7298
南投縣南投市營北里,甘光逸,56,10008,10008010,027,7297
南投縣南投市內興里,曾振炎,53,10008,10008010,029,7260
